id,season,round_number,round_name,driver_number,driver_name,team,q1,q2,q3
1442,2017,11,Hungarian Grand Prix,27,HUL,Renault,78.137,77.655,77.468
1443,2017,11,Hungarian Grand Prix,14,ALO,McLaren,78.395,77.919,77.549
1444,2017,11,Hungarian Grand Prix,2,VAN,McLaren,78.479,78.0,77.894
1445,2017,11,Hungarian Grand Prix,55,SAI,Toro Rosso,78.948,78.311,78.912
1446,2017,11,Hungarian Grand Prix,30,PAL,Renault,78.699,78.415,
1447,2017,11,Hungarian Grand Prix,31,OCO,Force India,78.843,78.495,
1448,2017,11,Hungarian Grand Prix,26,KVY,Toro Rosso,78.702,78.538,
1449,2017,11,Hungarian Grand Prix,11,PER,Force India,79.095,78.639,
1450,2017,11,Hungarian Grand Prix,8,GRO,Haas F1 Team,79.085,78.771,
1451,2017,11,Hungarian Grand Prix,20,MAG,Haas F1 Team,79.095,,
1452,2017,11,Hungarian Grand Prix,18,STR,Williams,79.102,,
1453,2017,11,Hungarian Grand Prix,94,WEH,Sauber,79.839,,
1454,2017,11,Hungarian Grand Prix,40,DIR,Williams,79.868,,
1455,2017,11,Hungarian Grand Prix,9,ERI,Sauber,79.972,,
1456,2017,12,Belgian Grand Prix,44,HAM,Mercedes,104.184,102.927,102.553
1457,2017,12,Belgian Grand Prix,5,VET,Ferrari,104.275,103.987,102.795
1458,2017,12,Belgian Grand Prix,77,BOT,Mercedes,104.773,103.249,103.094
1459,2017,12,Belgian Grand Prix,7,RAI,Ferrari,104.729,103.7,103.27
1460,2017,12,Belgian Grand Prix,33,VER,Red Bull,104.535,103.94,103.38
1461,2017,12,Belgian Grand Prix,3,RIC,Red Bull,105.114,104.224,103.863
1462,2017,12,Belgian Grand Prix,27,HUL,Renault,105.28,104.988,104.982
1463,2017,12,Belgian Grand Prix,11,PER,Force India,105.591,104.894,105.244
1464,2017,12,Belgian Grand Prix,31,OCO,Force India,105.277,105.006,105.369
1465,2017,12,Belgian Grand Prix,30,PAL,Renault,105.447,104.685,
1466,2017,12,Belgian Grand Prix,14,ALO,McLaren,105.668,105.09,
1467,2017,12,Belgian Grand Prix,8,GRO,Haas F1 Team,105.728,105.133,
1468,2017,12,Belgian Grand Prix,20,MAG,Haas F1 Team,105.535,105.4,
1469,2017,12,Belgian Grand Prix,55,SAI,Toro Rosso,105.374,105.439,
1470,2017,12,Belgian Grand Prix,2,VAN,McLaren,105.441,,
1471,2017,12,Belgian Grand Prix,19,MAS,Williams,105.823,,
1472,2017,12,Belgian Grand Prix,26,KVY,Toro Rosso,106.028,,
1473,2017,12,Belgian Grand Prix,18,STR,Williams,106.915,,
1474,2017,12,Belgian Grand Prix,9,ERI,Sauber,107.214,,
1475,2017,12,Belgian Grand Prix,94,WEH,Sauber,107.679,,
1476,2017,13,Italian Grand Prix,44,HAM,Mercedes,96.009,94.66,95.554
1477,2017,13,Italian Grand Prix,33,VER,Red Bull,97.344,96.113,96.702
1478,2017,13,Italian Grand Prix,3,RIC,Red Bull,98.304,97.313,96.841
1479,2017,13,Italian Grand Prix,18,STR,Williams,97.653,97.002,97.032
1480,2017,13,Italian Grand Prix,31,OCO,Force India,98.775,97.58,97.719
1481,2017,13,Italian Grand Prix,77,BOT,Mercedes,95.716,95.396,97.833
1482,2017,13,Italian Grand Prix,7,RAI,Ferrari,98.235,97.031,97.987
1483,2017,13,Italian Grand Prix,5,VET,Ferrari,97.198,96.223,98.064
1484,2017,13,Italian Grand Prix,19,MAS,Williams,98.338,97.456,98.251
1485,2017,13,Italian Grand Prix,2,VAN,McLaren,98.767,97.471,99.157
1486,2017,13,Italian Grand Prix,11,PER,Force India,98.511,97.582,
1487,2017,13,Italian Grand Prix,27,HUL,Renault,99.242,98.059,
1488,2017,13,Italian Grand Prix,14,ALO,McLaren,99.134,98.202,
1489,2017,13,Italian Grand Prix,26,KVY,Toro Rosso,99.183,98.245,
1490,2017,13,Italian Grand Prix,55,SAI,Toro Rosso,99.788,98.526,
1491,2017,13,Italian Grand Prix,20,MAG,Haas F1 Team,100.489,,
1492,2017,13,Italian Grand Prix,30,PAL,Renault,100.646,,
1493,2017,13,Italian Grand Prix,9,ERI,Sauber,101.732,,
1494,2017,13,Italian Grand Prix,94,WEH,Sauber,101.875,,
1495,2017,13,Italian Grand Prix,8,GRO,Haas F1 Team,103.355,,
1496,2017,14,Singapore Grand Prix,5,VET,Ferrari,103.336,100.529,99.491
1497,2017,14,Singapore Grand Prix,33,VER,Red Bull,102.01,100.332,99.814
1498,2017,14,Singapore Grand Prix,3,RIC,Red Bull,102.063,100.385,99.84
1499,2017,14,Singapore Grand Prix,7,RAI,Ferrari,103.328,100.525,100.069
1500,2017,14,Singapore Grand Prix,44,HAM,Mercedes,102.455,100.577,100.126
1501,2017,14,Singapore Grand Prix,77,BOT,Mercedes,103.137,101.409,100.81
1502,2017,14,Singapore Grand Prix,27,HUL,Renault,102.586,101.277,101.013
1503,2017,14,Singapore Grand Prix,14,ALO,McLaren,102.086,101.442,101.179
1504,2017,14,Singapore Grand Prix,2,VAN,McLaren,102.222,101.227,101.398
1505,2017,14,Singapore Grand Prix,55,SAI,Toro Rosso,102.176,101.826,102.056
1506,2017,14,Singapore Grand Prix,30,PAL,Renault,102.472,102.107,
1507,2017,14,Singapore Grand Prix,11,PER,Force India,103.594,102.246,
1508,2017,14,Singapore Grand Prix,26,KVY,Toro Rosso,102.544,102.338,
1509,2017,14,Singapore Grand Prix,31,OCO,Force India,103.626,102.76,
1510,2017,14,Singapore Grand Prix,8,GRO,Haas F1 Team,103.627,103.883,
1511,2017,14,Singapore Grand Prix,20,MAG,Haas F1 Team,103.756,,
1512,2017,14,Singapore Grand Prix,19,MAS,Williams,104.014,,
1513,2017,14,Singapore Grand Prix,18,STR,Williams,104.728,,
1514,2017,14,Singapore Grand Prix,94,WEH,Sauber,105.059,,
1515,2017,14,Singapore Grand Prix,9,ERI,Sauber,105.57,,
1516,2017,15,Malaysian Grand Prix,44,HAM,Mercedes,91.605,90.977,90.076
1517,2017,15,Malaysian Grand Prix,7,RAI,Ferrari,92.259,90.926,90.121
1518,2017,15,Malaysian Grand Prix,33,VER,Red Bull,91.92,90.931,90.541
1519,2017,15,Malaysian Grand Prix,3,RIC,Red Bull,92.416,91.061,90.595
1520,2017,15,Malaysian Grand Prix,77,BOT,Mercedes,92.254,90.803,90.758
1521,2017,15,Malaysian Grand Prix,31,OCO,Force India,92.527,91.651,91.478
1522,2017,15,Malaysian Grand Prix,2,VAN,McLaren,92.838,91.848,91.582
1523,2017,15,Malaysian Grand Prix,27,HUL,Renault,92.586,91.778,91.607
1524,2017,15,Malaysian Grand Prix,11,PER,Force India,92.768,91.484,91.658
1525,2017,15,Malaysian Grand Prix,14,ALO,McLaren,93.049,92.01,91.704
1526,2017,15,Malaysian Grand Prix,19,MAS,Williams,92.267,92.034,
1527,2017,15,Malaysian Grand Prix,30,PAL,Renault,92.576,92.1,
1528,2017,15,Malaysian Grand Prix,18,STR,Williams,93.0,92.307,
1529,2017,15,Malaysian Grand Prix,55,SAI,Toro Rosso,92.65,92.402,
1530,2017,15,Malaysian Grand Prix,10,GAS,Toro Rosso,92.547,92.558,
1531,2017,15,Malaysian Grand Prix,8,GRO,Haas F1 Team,93.308,,
1532,2017,15,Malaysian Grand Prix,20,MAG,Haas F1 Team,93.434,,
1533,2017,15,Malaysian Grand Prix,94,WEH,Sauber,93.483,,
1534,2017,15,Malaysian Grand Prix,9,ERI,Sauber,93.97,,
1535,2017,15,Malaysian Grand Prix,5,VET,Ferrari,,,
1536,2017,16,Japanese Grand Prix,44,HAM,Mercedes,89.047,87.819,87.319
1537,2017,16,Japanese Grand Prix,77,BOT,Mercedes,89.332,88.543,87.651
1538,2017,16,Japanese Grand Prix,5,VET,Ferrari,89.352,88.225,87.791
1539,2017,16,Japanese Grand Prix,3,RIC,Red Bull,89.475,88.935,88.306
1540,2017,16,Japanese Grand Prix,33,VER,Red Bull,89.181,88.747,88.332
1541,2017,16,Japanese Grand Prix,7,RAI,Ferrari,89.163,89.079,88.498
1542,2017,16,Japanese Grand Prix,31,OCO,Force India,90.115,89.199,89.111
1543,2017,16,Japanese Grand Prix,11,PER,Force India,89.696,89.343,89.26
1544,2017,16,Japanese Grand Prix,19,MAS,Williams,90.352,89.687,89.48
1545,2017,16,Japanese Grand Prix,14,ALO,McLaren,90.525,89.749,90.687
1546,2017,16,Japanese Grand Prix,2,VAN,McLaren,90.654,89.778,
1547,2017,16,Japanese Grand Prix,27,HUL,Renault,90.252,89.879,
1548,2017,16,Japanese Grand Prix,20,MAG,Haas F1 Team,90.774,89.972,
1549,2017,16,Japanese Grand Prix,30,PAL,Renault,90.516,90.022,
1550,2017,16,Japanese Grand Prix,55,SAI,Toro Rosso,90.565,90.413,
1551,2017,16,Japanese Grand Prix,8,GRO,Haas F1 Team,90.849,,
1552,2017,16,Japanese Grand Prix,10,GAS,Toro Rosso,91.317,,
1553,2017,16,Japanese Grand Prix,18,STR,Williams,91.409,,
1554,2017,16,Japanese Grand Prix,9,ERI,Sauber,91.597,,
1555,2017,16,Japanese Grand Prix,94,WEH,Sauber,91.885,,
1556,2017,17,United States Grand Prix,44,HAM,Mercedes,94.822,93.437,93.108
1557,2017,17,United States Grand Prix,5,VET,Ferrari,95.42,94.103,93.347
1558,2017,17,United States Grand Prix,77,BOT,Mercedes,95.309,93.769,93.568
1559,2017,17,United States Grand Prix,3,RIC,Red Bull,95.991,94.495,93.577
1560,2017,17,United States Grand Prix,7,RAI,Ferrari,95.649,93.84,93.577
1561,2017,17,United States Grand Prix,33,VER,Red Bull,94.899,94.716,93.658
1562,2017,17,United States Grand Prix,31,OCO,Force India,95.849,95.113,94.647
1563,2017,17,United States Grand Prix,55,SAI,Renault,95.517,94.899,94.852
1564,2017,17,United States Grand Prix,14,ALO,McLaren,95.712,95.046,95.007
1565,2017,17,United States Grand Prix,11,PER,Force India,96.358,94.789,95.148
1566,2017,17,United States Grand Prix,19,MAS,Williams,95.603,95.155,
1567,2017,17,United States Grand Prix,26,KVY,Toro Rosso,96.073,95.529,
1568,2017,17,United States Grand Prix,2,VAN,McLaren,96.286,95.641,
1569,2017,17,United States Grand Prix,8,GRO,Haas F1 Team,96.835,95.87,
1570,2017,17,United States Grand Prix,27,HUL,Renault,95.74,,
1571,2017,17,United States Grand Prix,9,ERI,Sauber,96.842,,
1572,2017,17,United States Grand Prix,18,STR,Williams,96.868,,
1573,2017,17,United States Grand Prix,39,HAR,Toro Rosso,96.889,,
1574,2017,17,United States Grand Prix,94,WEH,Sauber,97.179,,
1575,2017,17,United States Grand Prix,20,MAG,Haas F1 Team,97.394,,
1576,2017,18,Mexican Grand Prix,5,VET,Ferrari,77.665,76.87,76.488
1577,2017,18,Mexican Grand Prix,33,VER,Red Bull,77.63,76.524,76.574
1578,2017,18,Mexican Grand Prix,44,HAM,Mercedes,77.518,77.035,76.934
1579,2017,18,Mexican Grand Prix,77,BOT,Mercedes,77.578,77.161,76.958
1580,2017,18,Mexican Grand Prix,7,RAI,Ferrari,78.148,77.534,77.238
1581,2017,18,Mexican Grand Prix,31,OCO,Force India,78.336,77.827,77.437
1582,2017,18,Mexican Grand Prix,3,RIC,Red Bull,78.208,77.631,77.447
1583,2017,18,Mexican Grand Prix,27,HUL,Renault,78.322,77.792,77.466
1584,2017,18,Mexican Grand Prix,55,SAI,Renault,78.405,77.753,77.794
1585,2017,18,Mexican Grand Prix,11,PER,Force India,78.02,77.868,77.807
1586,2017,18,Mexican Grand Prix,19,MAS,Williams,78.57,78.099,
1587,2017,18,Mexican Grand Prix,18,STR,Williams,78.902,79.159,
1588,2017,18,Mexican Grand Prix,28,HAR,Toro Rosso,78.683,,
1589,2017,18,Mexican Grand Prix,14,ALO,McLaren,77.71,,
1590,2017,18,Mexican Grand Prix,2,VAN,McLaren,78.578,,
1591,2017,18,Mexican Grand Prix,9,ERI,Sauber,79.176,,
1592,2017,18,Mexican Grand Prix,94,WEH,Sauber,79.333,,
1593,2017,18,Mexican Grand Prix,20,MAG,Haas F1 Team,79.443,,
1594,2017,18,Mexican Grand Prix,8,GRO,Haas F1 Team,79.473,,
1595,2017,19,Brazilian Grand Prix,77,BOT,Mercedes,69.452,68.638,68.322
1596,2017,19,Brazilian Grand Prix,5,VET,Ferrari,69.643,68.494,68.36
1597,2017,19,Brazilian Grand Prix,7,RAI,Ferrari,69.405,69.116,68.538
1598,2017,19,Brazilian Grand Prix,33,VER,Red Bull,69.82,69.05,68.925
1599,2017,19,Brazilian Grand Prix,3,RIC,Red Bull,69.828,69.533,69.33
1600,2017,19,Brazilian Grand Prix,11,PER,Force India,70.145,69.76,69.598
1601,2017,19,Brazilian Grand Prix,14,ALO,McLaren,70.172,69.593,69.617
1602,2017,19,Brazilian Grand Prix,27,HUL,Renault,70.078,69.726,69.703
1603,2017,19,Brazilian Grand Prix,55,SAI,Renault,70.227,69.768,69.805
1604,2017,19,Brazilian Grand Prix,19,MAS,Williams,69.789,69.612,69.841
1605,2017,19,Brazilian Grand Prix,31,OCO,Force India,70.168,69.83,
1606,2017,19,Brazilian Grand Prix,8,GRO,Haas F1 Team,70.148,69.879,
1607,2017,19,Brazilian Grand Prix,2,VAN,McLaren,70.286,70.116,
1608,2017,19,Brazilian Grand Prix,20,MAG,Haas F1 Team,70.521,70.154,
1609,2017,19,Brazilian Grand Prix,28,HAR,Toro Rosso,70.625,,
1610,2017,19,Brazilian Grand Prix,94,WEH,Sauber,70.678,,
1611,2017,19,Brazilian Grand Prix,10,GAS,Toro Rosso,70.686,,
1612,2017,19,Brazilian Grand Prix,18,STR,Williams,70.776,,
1613,2017,19,Brazilian Grand Prix,9,ERI,Sauber,70.875,,
1614,2017,19,Brazilian Grand Prix,44,HAM,Mercedes,,,
1615,2017,20,Abu Dhabi Grand Prix,77,BOT,Mercedes,97.356,96.822,96.231
1616,2017,20,Abu Dhabi Grand Prix,44,HAM,Mercedes,97.391,96.742,96.403
1617,2017,20,Abu Dhabi Grand Prix,5,VET,Ferrari,97.817,97.023,96.777
1618,2017,20,Abu Dhabi Grand Prix,3,RIC,Red Bull,98.016,97.583,96.959
1619,2017,20,Abu Dhabi Grand Prix,7,RAI,Ferrari,97.453,97.302,96.985
1620,2017,20,Abu Dhabi Grand Prix,33,VER,Red Bull,98.021,97.777,97.328
1621,2017,20,Abu Dhabi Grand Prix,27,HUL,Renault,98.781,98.138,98.282
1622,2017,20,Abu Dhabi Grand Prix,11,PER,Force India,98.601,98.359,98.374
1623,2017,20,Abu Dhabi Grand Prix,31,OCO,Force India,98.896,98.392,98.397
1624,2017,20,Abu Dhabi Grand Prix,19,MAS,Williams,98.629,98.565,98.55
1625,2017,20,Abu Dhabi Grand Prix,14,ALO,McLaren,98.82,98.636,
1626,2017,20,Abu Dhabi Grand Prix,55,SAI,Renault,98.81,98.725,
1627,2017,20,Abu Dhabi Grand Prix,2,VAN,McLaren,98.777,98.808,
1628,2017,20,Abu Dhabi Grand Prix,20,MAG,Haas F1 Team,99.395,99.298,
1629,2017,20,Abu Dhabi Grand Prix,18,STR,Williams,99.503,99.646,
1630,2017,20,Abu Dhabi Grand Prix,8,GRO,Haas F1 Team,99.516,,
1631,2017,20,Abu Dhabi Grand Prix,10,GAS,Toro Rosso,99.724,,
1632,2017,20,Abu Dhabi Grand Prix,94,WEH,Sauber,99.93,,
1633,2017,20,Abu Dhabi Grand Prix,9,ERI,Sauber,99.994,,
1634,2017,20,Abu Dhabi Grand Prix,28,HAR,Toro Rosso,100.471,,
1635,2018,1,Australian Grand Prix,44,HAM,Mercedes,82.824,82.051,81.164
1636,2018,1,Australian Grand Prix,7,RAI,Ferrari,83.096,82.507,81.828
1637,2018,1,Australian Grand Prix,5,VET,Ferrari,83.348,81.944,81.838
1638,2018,1,Australian Grand Prix,33,VER,Red Bull Racing,83.483,82.416,81.879
1639,2018,1,Australian Grand Prix,3,RIC,Red Bull Racing,83.494,82.897,82.152
1640,2018,1,Australian Grand Prix,20,MAG,Haas F1 Team,83.909,83.3,83.187
1641,2018,1,Australian Grand Prix,8,GRO,Haas F1 Team,83.671,83.468,83.339
1642,2018,1,Australian Grand Prix,27,HUL,Renault,83.782,83.544,83.532
1643,2018,1,Australian Grand Prix,55,SAI,Renault,83.529,83.061,83.577
1644,2018,1,Australian Grand Prix,77,BOT,Mercedes,83.686,82.089,
1645,2018,1,Australian Grand Prix,14,ALO,McLaren,83.597,83.692,
1646,2018,1,Australian Grand Prix,2,VAN,McLaren,84.073,83.853,
1647,2018,1,Australian Grand Prix,11,PER,Force India,84.344,84.005,
1648,2018,1,Australian Grand Prix,18,STR,Williams,84.464,84.23,
1649,2018,1,Australian Grand Prix,31,OCO,Force India,84.503,84.786,
1650,2018,1,Australian Grand Prix,28,HAR,Toro Rosso,84.532,,
1651,2018,1,Australian Grand Prix,9,ERI,Sauber,84.556,,
1652,2018,1,Australian Grand Prix,16,LEC,Sauber,84.636,,
1653,2018,1,Australian Grand Prix,35,SIR,Williams,84.922,,
1654,2018,1,Australian Grand Prix,10,GAS,Toro Rosso,85.295,,
1655,2018,2,Bahrain Grand Prix,5,VET,Ferrari,89.06,88.341,87.958
1656,2018,2,Bahrain Grand Prix,7,RAI,Ferrari,88.951,88.515,88.101
1657,2018,2,Bahrain Grand Prix,77,BOT,Mercedes,89.275,88.794,88.124
1658,2018,2,Bahrain Grand Prix,44,HAM,Mercedes,89.396,88.458,88.22
1659,2018,2,Bahrain Grand Prix,3,RIC,Red Bull Racing,89.552,88.962,88.398
1660,2018,2,Bahrain Grand Prix,10,GAS,Toro Rosso,90.121,89.836,89.329
1661,2018,2,Bahrain Grand Prix,20,MAG,Haas F1 Team,89.594,89.623,89.358
1662,2018,2,Bahrain Grand Prix,27,HUL,Renault,90.26,89.187,89.57
1663,2018,2,Bahrain Grand Prix,31,OCO,Force India,90.338,90.009,89.874
1664,2018,2,Bahrain Grand Prix,55,SAI,Renault,89.893,89.802,89.986
1665,2018,2,Bahrain Grand Prix,28,HAR,Toro Rosso,90.412,90.105,
1666,2018,2,Bahrain Grand Prix,11,PER,Force India,90.218,90.156,
1667,2018,2,Bahrain Grand Prix,14,ALO,McLaren,90.53,90.212,
1668,2018,2,Bahrain Grand Prix,2,VAN,McLaren,90.479,90.525,
1669,2018,2,Bahrain Grand Prix,33,VER,Red Bull Racing,89.374,,
1670,2018,2,Bahrain Grand Prix,8,GRO,Haas F1 Team,90.53,,
1671,2018,2,Bahrain Grand Prix,9,ERI,Sauber,91.063,,
1672,2018,2,Bahrain Grand Prix,35,SIR,Williams,91.414,,
1673,2018,2,Bahrain Grand Prix,16,LEC,Sauber,91.42,,
1674,2018,2,Bahrain Grand Prix,18,STR,Williams,91.503,,
1675,2018,3,Chinese Grand Prix,5,VET,Ferrari,92.171,92.385,91.095
1676,2018,3,Chinese Grand Prix,7,RAI,Ferrari,92.474,92.286,91.182
1677,2018,3,Chinese Grand Prix,77,BOT,Mercedes,92.921,92.063,91.625
1678,2018,3,Chinese Grand Prix,44,HAM,Mercedes,93.283,91.914,91.675
1679,2018,3,Chinese Grand Prix,33,VER,Red Bull Racing,92.932,92.809,91.796
1680,2018,3,Chinese Grand Prix,3,RIC,Red Bull Racing,93.877,92.688,91.948
1681,2018,3,Chinese Grand Prix,27,HUL,Renault,93.545,92.494,92.532
1682,2018,3,Chinese Grand Prix,11,PER,Force India,93.464,92.931,92.758
1683,2018,3,Chinese Grand Prix,55,SAI,Renault,93.315,92.97,92.819
1684,2018,3,Chinese Grand Prix,8,GRO,Haas F1 Team,93.238,92.524,92.855
1685,2018,3,Chinese Grand Prix,20,MAG,Haas F1 Team,93.359,92.986,
1686,2018,3,Chinese Grand Prix,31,OCO,Force India,93.585,93.057,
1687,2018,3,Chinese Grand Prix,14,ALO,McLaren,93.428,93.232,
1688,2018,3,Chinese Grand Prix,2,VAN,McLaren,93.824,93.505,
1689,2018,3,Chinese Grand Prix,28,HAR,Toro Rosso,94.013,93.795,
1690,2018,3,Chinese Grand Prix,35,SIR,Williams,94.062,,
1691,2018,3,Chinese Grand Prix,10,GAS,Toro Rosso,94.101,,
1692,2018,3,Chinese Grand Prix,18,STR,Williams,94.285,,
1693,2018,3,Chinese Grand Prix,16,LEC,Sauber,94.454,,
1694,2018,3,Chinese Grand Prix,9,ERI,Sauber,94.914,,
1695,2018,4,Azerbaijan Grand Prix,5,VET,Ferrari,102.762,103.015,101.498
1696,2018,4,Azerbaijan Grand Prix,44,HAM,Mercedes,102.693,102.676,101.677
1697,2018,4,Azerbaijan Grand Prix,77,BOT,Mercedes,103.355,102.679,101.837
1698,2018,4,Azerbaijan Grand Prix,3,RIC,Red Bull Racing,102.857,103.482,101.911
1699,2018,4,Azerbaijan Grand Prix,33,VER,Red Bull Racing,102.642,102.901,101.994
1700,2018,4,Azerbaijan Grand Prix,7,RAI,Ferrari,102.538,102.51,102.49
1701,2018,4,Azerbaijan Grand Prix,31,OCO,Force India,103.021,102.967,102.523
1702,2018,4,Azerbaijan Grand Prix,11,PER,Force India,103.992,103.366,102.547
1703,2018,4,Azerbaijan Grand Prix,27,HUL,Renault,103.746,103.232,103.066
1704,2018,4,Azerbaijan Grand Prix,55,SAI,Renault,103.426,103.464,103.351
1705,2018,4,Azerbaijan Grand Prix,18,STR,Williams,104.359,103.585,
1706,2018,4,Azerbaijan Grand Prix,35,SIR,Williams,104.261,103.886,
1707,2018,4,Azerbaijan Grand Prix,14,ALO,McLaren,104.01,104.019,
1708,2018,4,Azerbaijan Grand Prix,16,LEC,Sauber,103.752,104.074,
1709,2018,4,Azerbaijan Grand Prix,20,MAG,Haas F1 Team,103.674,104.759,
1710,2018,4,Azerbaijan Grand Prix,2,VAN,McLaren,104.489,,
1711,2018,4,Azerbaijan Grand Prix,10,GAS,Toro Rosso,104.496,,
1712,2018,4,Azerbaijan Grand Prix,9,ERI,Sauber,105.541,,
1713,2018,4,Azerbaijan Grand Prix,28,HAR,Toro Rosso,117.354,,
1714,2018,4,Azerbaijan Grand Prix,8,GRO,Haas F1 Team,,,
1715,2018,5,Spanish Grand Prix,44,HAM,Mercedes,77.633,77.166,76.173
1716,2018,5,Spanish Grand Prix,77,BOT,Mercedes,77.674,77.111,76.213
1717,2018,5,Spanish Grand Prix,5,VET,Ferrari,77.031,76.802,76.305
1718,2018,5,Spanish Grand Prix,7,RAI,Ferrari,77.483,77.071,76.612
1719,2018,5,Spanish Grand Prix,33,VER,Red Bull Racing,77.411,77.266,76.816
1720,2018,5,Spanish Grand Prix,3,RIC,Red Bull Racing,77.623,77.638,76.818
1721,2018,5,Spanish Grand Prix,20,MAG,Haas F1 Team,78.169,77.618,77.676
1722,2018,5,Spanish Grand Prix,14,ALO,McLaren,78.276,78.1,77.721
1723,2018,5,Spanish Grand Prix,55,SAI,Renault,78.48,77.803,77.79
1724,2018,5,Spanish Grand Prix,8,GRO,Haas F1 Team,78.305,77.699,77.835
1725,2018,5,Spanish Grand Prix,2,VAN,McLaren,78.885,78.323,
1726,2018,5,Spanish Grand Prix,10,GAS,Toro Rosso,78.55,78.463,
1727,2018,5,Spanish Grand Prix,31,OCO,Force India,78.813,78.696,
1728,2018,5,Spanish Grand Prix,16,LEC,Sauber,78.661,78.91,
1729,2018,5,Spanish Grand Prix,11,PER,Force India,78.74,79.098,
1730,2018,5,Spanish Grand Prix,27,HUL,Renault,78.923,,
1731,2018,5,Spanish Grand Prix,9,ERI,Sauber,79.493,,
1732,2018,5,Spanish Grand Prix,35,SIR,Williams,79.695,,
1733,2018,5,Spanish Grand Prix,18,STR,Williams,80.225,,
1734,2018,5,Spanish Grand Prix,28,HAR,Toro Rosso,,,
1735,2018,6,Monaco Grand Prix,3,RIC,Red Bull Racing,72.013,71.278,70.81
1736,2018,6,Monaco Grand Prix,5,VET,Ferrari,72.415,71.518,71.039
1737,2018,6,Monaco Grand Prix,44,HAM,Mercedes,72.46,71.584,71.232
1738,2018,6,Monaco Grand Prix,7,RAI,Ferrari,72.639,71.391,71.266
1739,2018,6,Monaco Grand Prix,77,BOT,Mercedes,72.434,72.002,71.441
1740,2018,6,Monaco Grand Prix,31,OCO,Force India,73.028,72.188,72.061
1741,2018,6,Monaco Grand Prix,14,ALO,McLaren,72.657,72.269,72.11
1742,2018,6,Monaco Grand Prix,55,SAI,Renault,72.95,72.286,72.13
1743,2018,6,Monaco Grand Prix,11,PER,Force India,72.848,72.194,72.154
1744,2018,6,Monaco Grand Prix,10,GAS,Toro Rosso,72.941,72.313,72.221
1745,2018,6,Monaco Grand Prix,27,HUL,Renault,73.065,72.411,
1746,2018,6,Monaco Grand Prix,2,VAN,McLaren,72.463,72.44,
1747,2018,6,Monaco Grand Prix,35,SIR,Williams,72.706,72.521,
1748,2018,6,Monaco Grand Prix,16,LEC,Sauber,72.829,72.714,
1749,2018,6,Monaco Grand Prix,8,GRO,Haas F1 Team,72.93,72.728,
1750,2018,6,Monaco Grand Prix,28,HAR,Toro Rosso,73.179,,
1751,2018,6,Monaco Grand Prix,9,ERI,Sauber,73.265,,
1752,2018,6,Monaco Grand Prix,18,STR,Williams,73.323,,
1753,2018,6,Monaco Grand Prix,20,MAG,Haas F1 Team,73.393,,
1754,2018,6,Monaco Grand Prix,33,VER,Red Bull Racing,,,
1755,2018,7,Canadian Grand Prix,5,VET,Ferrari,71.71,71.524,70.764
1756,2018,7,Canadian Grand Prix,77,BOT,Mercedes,71.95,71.514,70.857
1757,2018,7,Canadian Grand Prix,33,VER,Red Bull Racing,72.008,71.472,70.937
1758,2018,7,Canadian Grand Prix,44,HAM,Mercedes,71.835,71.74,70.996
1759,2018,7,Canadian Grand Prix,7,RAI,Ferrari,71.725,71.62,71.095
1760,2018,7,Canadian Grand Prix,3,RIC,Red Bull Racing,72.459,71.434,71.116
1761,2018,7,Canadian Grand Prix,27,HUL,Renault,72.795,71.916,71.973
1762,2018,7,Canadian Grand Prix,31,OCO,Force India,72.577,72.141,72.084
1763,2018,7,Canadian Grand Prix,55,SAI,Renault,72.689,72.097,72.168
1764,2018,7,Canadian Grand Prix,11,PER,Force India,72.702,72.395,72.671
1765,2018,7,Canadian Grand Prix,20,MAG,Haas F1 Team,72.68,72.606,
1766,2018,7,Canadian Grand Prix,28,HAR,Toro Rosso,72.587,72.635,
1767,2018,7,Canadian Grand Prix,16,LEC,Sauber,72.945,72.661,
1768,2018,7,Canadian Grand Prix,14,ALO,McLaren,72.979,72.856,
1769,2018,7,Canadian Grand Prix,2,VAN,McLaren,72.998,72.865,
1770,2018,7,Canadian Grand Prix,10,GAS,Toro Rosso,73.047,,
1771,2018,7,Canadian Grand Prix,18,STR,Williams,73.59,,
1772,2018,7,Canadian Grand Prix,35,SIR,Williams,73.643,,
1773,2018,7,Canadian Grand Prix,9,ERI,Sauber,74.593,,
1774,2018,7,Canadian Grand Prix,8,GRO,Haas F1 Team,,,
1775,2018,8,French Grand Prix,44,HAM,Mercedes,91.271,90.645,90.029
1776,2018,8,French Grand Prix,77,BOT,Mercedes,91.776,91.227,90.147
1777,2018,8,French Grand Prix,5,VET,Ferrari,91.82,90.751,90.4
1778,2018,8,French Grand Prix,33,VER,Red Bull Racing,91.531,90.818,90.705
1779,2018,8,French Grand Prix,3,RIC,Red Bull Racing,91.91,91.538,90.895
1780,2018,8,French Grand Prix,7,RAI,Ferrari,91.567,90.772,91.057
1781,2018,8,French Grand Prix,55,SAI,Renault,92.394,92.016,92.126
1782,2018,8,French Grand Prix,16,LEC,Sauber,92.538,92.055,92.635
1783,2018,8,French Grand Prix,20,MAG,Haas F1 Team,92.169,91.51,92.93
